id,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags
1270432,Learn about Telecom Operations,True,50,3.35714,3.23437,3.23437,7,False,"learn, telecom, operations"
1539580,From First Draft to Bestseller: Publish a Book that Sells,True,72,4.35714,4.30317,4.30317,7,False,"draft, bestseller, publish, book, sells"
1898064,International Finance,True,28,4.42857,4.43993,4.43993,7,False,"international, finance"
1840792,Prospection and negotiation:How to turn prospects to clients,True,42,4.21429,4.10674,4.10674,7,False,"prospection, negotiation, turn, prospects, clients"
1765974,Sales Recruitment Training Motivation and Evaluation,True,11,4.35714,3.72796,3.72796,7,False,"sales, recruitment, training, motivation, evaluation"
1904152,Manage and run projects in Indonesia,True,3706,3.07143,3.51492,3.51492,7,False,"manage, run, projects, indonesia"
2060573,Discover your Business's Success Potential,True,2248,3.92857,4.11458,4.11458,7,False,"discover, business, success, potential"
1275162,Selling at the C-Level,True,32,3.92857,3.94411,3.94411,7,False,"selling, c, level"
1160176,Complete Guide to Becoming a Successful Professional Speaker,True,829,3.85714,3.17644,3.17644,7,False,"complete, guide, successful, professional, speaker"
1877398,Cash flow statement: prepare it by yourself from scratch,True,1311,3.78571,3.90999,3.90999,7,False,"cash, flow, statement, prepare, scratch"
2282096,How to run a Social Enterprise,True,840,4.42857,4.53679,4.53679,7,False,"run, social, enterprise"
3112976,Crash Course on Crisis Management and Crisis Communication,True,21,3.92857,3.75376,3.75376,7,False,"crash, course, crisis, management, crisis, communication"
3021744,CPA Marketing Massive Profits With Native Ads System 2020,True,1524,3.57143,3.98558,3.98558,7,False,"cpa, marketing, massive, profits, native, ads, system, 2020"
2554079,Stories that connect (Business and life storytelling),True,2625,4.14286,4.61433,4.61433,7,False,"stories, connect, business, life, storytelling"
2836700,Alibaba - Complete Master Guide For Importing Products,True,40,4.71429,4.7286,4.7286,7,False,"alibaba, complete, master, guide, importing, products"
2636864,Startup CEO 101,True,27,3.5,3.4592,3.4592,7,False,"startup, ceo, 101"
2755002,How to Flip Liquidation Pallets Online for Profit 2.0,True,69,4.35714,4.54477,4.54477,7,False,"flip, liquidation, pallets, online, profit"
3150350,Modern Six Sigma: Hands-On White Belt,True,24,4.92857,4.93699,4.93699,7,False,"modern, sigma, hands, white, belt"
3118870,High Impact Presentation Skills,True,48,4.5,4.51904,4.51904,7,False,"high, impact, presentation, skills"
99992,Film Story Pro,True,96,2.64286,2.56392,2.56392,7,False,"film, story, pro"
448334,How To Build a Successful Service Business,True,65,3.92857,3.8353,3.8353,7,False,"build, successful, service, business"
338458,How To Buy a NEW Car with Confidence!,True,1108,4.0,4.08165,4.08165,7,False,"buy, new, car, confidence"
730506,A Guide to Book Self-Publishing and Promotion,True,1055,4.5,4.85313,4.85313,7,False,"guide, book, self, publishing, promotion"
390198,Get out of Debt - The Power of Using Compounding Interest,True,1229,4.64286,4.57078,4.57078,7,False,"debt, power, compounding, interest"
104446,Manage Project Risk,True,111,3.92857,3.84038,3.84038,7,False,"manage, project, risk"
2698946,An Introduction to EU Customs and Compliance,True,22,3.85714,3.87884,3.87884,7,False,"introduction, eu, customs, compliance"
2623750,Beginner's Guide to Freelance,True,44,4.64286,4.65888,4.65888,7,False,"beginner, guide, freelance"
2679770,Sales Psychology (Customers Attention) Jordan Belfort,True,43,4.85714,4.87947,4.87947,7,False,"sales, psychology, customers, attention, jordan, belfort"
3013842,Practical Restaurant Management Course,True,1070,3.64286,3.20906,3.20906,7,False,"practical, restaurant, management, course"
2546793,How to Succeed with Process Improvement,True,30,4.14286,4.127,4.127,7,False,"succeed, process, improvement"
2884082,Essential Tools for Real Estate Agents,True,36,4.92857,4.92618,4.92618,7,False,"essential, tools, real, estate, agents"
431330,Productivity mastery hacks booster to over 400% per day!,True,1430,3.85714,3.21027,3.21027,7,False,"productivity, mastery, hacks, booster, 400, day"
604182,Write Bestselling Characters - Create a successful novel.,True,56,3.78571,3.88374,3.88374,7,False,"write, bestselling, characters, create, successful, novel"
509132,Amazon Kindle Publishing - Passive Plan,True,698,3.71429,3.95173,3.95173,7,False,"amazon, kindle, publishing, passive, plan"
15459,From Startup to Millions Before 30: Part 1,True,136,4.28571,4.15953,4.15953,7,False,"startup, millions, 30, 1"
1283864,How to find and create exceptional images for presentations,True,34,4.35714,4.37467,4.37467,7,False,"find, create, exceptional, images, presentations"
1579172,Udemy Instructor Guide To Tracking Your Results (unofficial),True,27,5.0,5.0,5.0,7,False,"udemy, instructor, guide, tracking, results, unofficial"
1540706,Love Dogs? Make Money as a Pet-sitter,True,33,4.35714,4.23681,4.23681,7,False,"love, dogs, money, pet, sitter"
1614226,Profit from Your Art,True,36,4.78571,4.76064,4.76064,7,False,"profit, art"
1634848,The Usual Suspects - avoid common Agile pitfalls,True,16,4.07143,4.09702,4.09702,7,False,"usual, suspects, avoid, common, agile, pitfalls"
24020,How To Publish Your Book on Kindle,True,101,4.42857,4.40644,4.40644,7,False,"publish, book, kindle"
1321130,How to Get Your Class A CDL and Become a Truck Driver,True,353,3.64286,3.72362,3.72362,7,False,"class, cdl, truck, driver"
1426318,Pro Trader Network Traders Workshop,True,22,4.57143,4.53005,4.53005,7,False,"pro, trader, network, traders, workshop"
1553040,Cryptocurrency Intro Course for Absolute Beginner,True,26,4.57143,4.47774,4.47774,7,False,"cryptocurrency, intro, course, absolute, beginner"
1454720,Certified Supply Chain Professional - Practice Tests,True,59,3.07143,2.77802,2.77802,7,False,"certified, supply, chain, professional, practice, tests"
538186,Using Intuition in Business,True,340,4.07143,4.02773,4.02773,7,False,"intuition, business"
756176,"I Will Teach You The Beatles Built a Band, Brand & Business",True,1131,4.71429,4.67625,4.67625,7,False,"teach, beatles, built, band, brand, business"
1650118,3D Excel Gantt charts - An Innovative Project Management !,True,728,4.21429,4.22349,4.22349,7,False,"3d, excel, gantt, charts, innovative, project, management"
2385608,How To Accelerate Your Business Success: 26 Courses In 1,True,1362,4.21429,4.31741,4.31741,7,False,"accelerate, business, success, 26, courses, 1"
2087878,UDUTU - Course Authoring Tool,True,1727,3.78571,3.82444,3.82444,7,False,"udutu, course, authoring, tool"
2080400,Invest in FOREX & USA stocks (0 to Expert) LIVE Examples,True,529,3.92857,3.4348,3.4348,7,False,"invest, forex, usa, stocks, 0, expert, live, examples"
1969420,Full Time Fiverr Success: A Masterclass For Fiverr Sellers,True,212,4.0,4.64152,4.64152,7,False,"time, fiverr, success, masterclass, fiverr, sellers"
1685718,Cryptocurrency: Step By Step Guide To Buy Your First Bitcoin,True,1718,4.21429,4.35765,4.35765,7,False,"cryptocurrency, step, step, guide, buy, bitcoin"
2626946,Employee Retention University,True,13,4.71429,4.80522,4.80522,7,False,"employee, retention, university"
2639396,Voice Acting and Audiobook Creation Masterclass,True,920,4.85714,4.85515,4.85515,7,False,"voice, acting, audiobook, creation, masterclass"
2196312,Management of Risk Foundation practice exams,True,46,3.78571,3.72932,3.72932,7,False,"management, risk, foundation, practice, exams"
1812040,Business Communication: Lead Effective Meetings With Ease,True,2588,4.21429,4.14193,4.14193,7,False,"business, communication, lead, effective, meetings, ease"
1941636,Visual Models for Course Creators,True,1563,4.57143,4.48663,4.48663,7,False,"visual, models, course, creators"
1937888,PMP – Interpersonal and Others Techniques (PMBOK 6 ),True,1795,3.85714,4.20011,4.20011,7,False,"pmp, interpersonal, techniques, pmbok, 6"
2848088,Six Sigma Black Belt: Phase 2 & 3 Practice Tests,True,40,4.78571,4.75335,4.75335,7,False,"sigma, black, belt, phase, 2, 3, practice, tests"
3287718,Site Reliability Engineering on AWS,True,81,4.57143,4.62812,4.62812,8,False,"site, reliability, engineering, aws"
2953008,Introduction to Business Analytics,True,57,4.28571,4.15429,4.15429,8,False,"introduction, business, analytics"
2881320,Managing Your Dog While Working From Home,True,25,4.85714,4.85792,4.85792,7,False,"managing, dog, working, home"
1233894,The Latest Updates 2016 Financial Accounting Standards Board,True,72,3.78571,3.60972,3.60972,7,False,"latest, updates, 2016, financial, accounting, standards, board"
914164,Forex Basics: Learn how to read and analyze Forex charts,True,42,3.85714,3.76282,3.76282,7,False,"forex, basics, learn, read, analyze, forex, charts"
1247270,Mastering the Gantt Chart like a pro!,True,20,4.07143,4.3803,4.3803,7,False,"mastering, gantt, chart, like, pro"
897730,Closed Captions #2 - Get Rosa's Magic Tips -  CC from YT,True,782,4.0,4.27545,4.27545,7,False,"closed, captions, 2, rosa, magic, tips, cc, yt"
965374,Master Your Network™ 1.0,True,49,4.64286,4.659,4.659,7,False,"master, network"
1085718,Learn 70 Great Websites to Get Unlimited  Royalty FreeImages,True,1801,3.92857,4.14496,4.14496,7,False,"learn, 70, great, websites, unlimited, royalty, freeimages"
159388,3. Compound Interest,True,601,4.14286,4.28745,4.28745,7,False,"3, compound, interest"
371814,Marketing Research & Strategy,True,55,3.92857,3.98274,3.98274,7,False,"marketing, research, strategy"
344178,Presentation Skills: Insurance Your Next Speech Will be Good,True,782,3.92857,4.36148,4.36148,7,False,"presentation, skills, insurance, speech, good"
78452,The special recipe to supercharge your sales conversations,True,66,4.28571,4.34898,4.34898,7,False,"special, recipe, supercharge, sales, conversations"
77788,Guide to Diploma of Project Management,True,366,3.85714,3.75526,3.75526,7,False,"guide, diploma, project, management"
402168,Project closure guide: complete project like a master (PMP),True,448,4.42857,4.40724,4.40724,7,False,"project, closure, guide, complete, project, like, master, pmp"
104784,Hiring & Managing Performance to Build a Great Team,True,2077,4.0,4.02735,4.02735,7,False,"hiring, managing, performance, build, great, team"
665880,9  Questions That You Need On ALL Surveys & Questionnaires,True,637,4.21429,4.3423,4.3423,7,False,"9, questions, need, surveys, questionnaires"
3089588,Stock market Basics- Full Course,True,45,4.85714,4.81955,4.81955,8,False,"stock, market, course"
1471458,Affiliate Marketing Contest Mastery - Top Affiliate Secrets,True,70,4.64286,4.59722,4.59722,7,False,"affiliate, marketing, contest, mastery, affiliate, secrets"
595102,Google Analytics: How To Get Certified (GAIQ test),True,40,4.42857,4.45362,4.45362,7,False,"google, analytics, certified, gaiq, test"
1357342,Post MBA - Learn how to get the most out your MBA program,True,483,4.78571,4.68865,4.68865,7,False,"post, mba, learn, mba, program"
1757688,The Complete Course to Analyze Financial Statements,True,40,4.42857,4.4116,4.4116,7,False,"complete, course, analyze, financial, statements"
1767652,The Public Speaking Formula: Write Your Speech in 30 Minutes,True,240,4.64286,4.70284,4.70284,7,False,"public, speaking, formula, write, speech, 30, minutes"
1944640,UK Property Deal Analysis,True,1288,3.78571,3.85084,3.85084,7,False,"uk, property, deal, analysis"
2107370,Tableau for Data Visualisation and Story Telling,True,54,4.42857,4.42993,4.42993,7,False,"tableau, data, visualisation, story, telling"
2193414,Mergers and Acquisitions - From the Trenches,True,49,4.14286,4.16621,4.16621,7,False,"mergers, acquisitions, trenches"
2003312,How to Become Your Own Boss With a Window Cleaning Business,True,20,4.71429,4.70376,4.70376,7,False,"boss, window, cleaning, business"
1979470,History of Corporate Finance In a Nutshell,True,949,4.28571,4.35465,4.35465,7,False,"history, corporate, finance, nutshell"
2154008,The Ultimate 2020 Guide for Cryptocurrency Trends,True,13,4.57143,4.57719,4.57719,7,False,"ultimate, 2020, guide, cryptocurrency, trends"
1966876,Peer to Peer Lending Investing: Maximizing Your Returns,True,186,4.35714,4.28366,4.28366,7,False,"peer, peer, lending, investing, maximizing, returns"
2835966,7 Quality Tools for Quality Management,True,16,3.57143,3.47944,3.47944,7,False,"7, quality, tools, quality, management"
3147806,Oracle Primavera P6 - Earn PDUs & Renew PMP Certification,True,24,3.42857,3.39485,3.39485,7,False,"oracle, primavera, p6, earn, pdus, renew, pmp, certification"
2307894,"Tableau Tips, Tricks, and Techniques",True,49,4.42857,4.46017,4.46017,7,False,"tableau, tips, tricks, techniques"
2373614,How To Fail Forward,True,2355,3.57143,4.00281,4.00281,7,False,"fail, forward"
2145276,Project+ PK0-004 Practice Tests,True,55,4.21429,4.26087,4.26087,7,False,"pk0, 004, practice, tests"
3017640,Google Data Studio Made Easy in 2020,True,671,3.71429,3.96907,3.96907,7,False,"google, data, studio, easy, 2020"
2773926,How Much Cost Your Work?,True,1906,3.5,3.5852,3.5852,7,False,"cost, work"
2583864,How to reveal people who dislike you,True,28,5.0,5.0,5.0,7,False,"reveal, people, dislike"
2455818,Sales Mastery: How to Sell with Complete Confidence,True,2065,4.5,4.69771,4.69771,7,False,"sales, mastery, sell, complete, confidence"
3211903,"Race, Culture And Religion In The Workplace",True,474,4.57143,4.73759,4.73759,7,False,"race, culture, religion, workplace"
3323796,PASSIVE INCOME: Create Digital Products,True,2352,3.78571,3.74549,3.74549,7,False,"passive, income, create, digital, products"
511150,Ten Success Tips To Completing Your Dissertation or Thesis,True,67,4.85714,4.90771,4.90771,7,False,"success, tips, completing, dissertation, thesis"
959944,Copywriting for High-Priced Programs,True,56,4.0,3.94732,3.94732,7,False,"copywriting, high, priced, programs"
262818,Simple Options Trading System,True,145,4.35714,4.38607,4.38607,7,False,"simple, options, trading, system"
204226,Introduction to Six Sigma for Paralegals,True,31,2.42857,2.29124,2.29124,7,False,"introduction, sigma, paralegals"
461766,How to Successfully Advertise Your Rental Property,True,67,4.64286,4.6771,4.6771,7,False,"successfully, advertise, rental, property"
1306540,Accounting for Equipment and Depreciation,True,21,4.5,4.45359,4.45359,7,False,"accounting, equipment, depreciation"
1789426,Accounting–Inventory Costs–Presentation Only,True,553,4.71429,4.73682,4.73682,7,False,"accounting, inventory, costs, presentation"
2032522,Day Trading Forex 101,True,20,4.92857,4.87006,4.87006,7,False,"day, trading, forex, 101"
1824268,The 5 Step Processes to A Successful Business Start Up,True,1504,4.21429,4.43327,4.43327,7,False,"5, step, processes, successful, business, start"
1635048,Deep Dive - Microsoft Dynamics 365 for Project Service Autom,True,81,3.14286,3.02418,3.02418,7,False,"deep, dive, microsoft, dynamics, 365, project, service, autom"
1985922,Fixed Income Instruments,True,3367,3.42857,3.28547,3.28547,7,False,"fixed, income, instruments"
2815209,Introduction to Saffron and its international trade,True,20,4.0,3.74469,3.74469,7,False,"introduction, saffron, international, trade"
2739886,"DEFINING BUSINESS NEEDS PRACTICE TEST, CIPS LEVEL 4 DIPLOMA",True,56,3.21429,3.37383,3.37383,7,False,"defining, business, needs, practice, test, cips, level, 4, diploma"
2100738,How To Present An Offer So It Gets Accepted,True,30,5.0,5.0,5.0,7,False,"present, offer, gets, accepted"
2200704,Business Growth Strategies: Diversification Strategy,True,2428,3.5,3.57686,3.57686,7,False,"business, growth, strategies, diversification, strategy"
3169902,Employee Engagement,True,11,4.71429,4.77616,4.77616,7,False,"employee, engagement"
3107180,Train the Trainer Upskill: Online Training Quickstart,True,3937,4.21429,4.72369,4.72369,7,False,"train, trainer, upskill, online, training, quickstart"
3141018,Build a passive business empire with Mini Kindle Cookbooks!,True,59,4.85714,4.86939,4.86939,8,False,"build, passive, business, empire, mini, kindle, cookbooks"
2818223,Deltek Acumen Risk – Step by Step,True,36,4.92857,4.91046,4.91046,7,False,"deltek, acumen, risk, step, step"
2906976,Devices and Circuits - Wiring & Busbars,True,41,4.14286,4.15686,4.15686,7,False,"devices, circuits, wiring, busbars"
3310740,Medicare Provider Enrollment for a Physical Therapist PECOS,True,26,5.0,5.0,5.0,7,False,"medicare, provider, enrollment, physical, therapist, pecos"
2172738,Essential Finance for Business Managers,True,28,4.21429,4.14199,4.14199,7,False,"essential, finance, business, managers"
2992540,How to Start and Succeed in Amazon FBA Business in 2020,True,1264,3.21429,3.40861,3.40861,7,False,"start, succeed, amazon, fba, business, 2020"
2931458,Evaluate Startup Ideas - 10 steps to score your idea,True,19,5.0,5.0,5.0,7,False,"evaluate, startup, ideas, 10, steps, score, idea"
2594034,Requirements Architecture and Design Options (IIBA - ECBA),True,5479,3.78571,3.09964,3.09964,7,False,"requirements, architecture, design, options, iiba, ecba"
2611542,The Step-By-Step Guide to Launch a iPhone Resale Business,True,1053,3.78571,3.64943,3.64943,7,False,"step, step, guide, launch, iphone, resale, business"
2582166,How to sell Jewelry online successfully?,True,40,3.71429,3.78732,3.78732,7,False,"sell, jewelry, online, successfully"
2334042,Using Massage Upgrades to Generate Sales (2hrs CEU),True,15,4.85714,4.83117,4.83117,7,False,"massage, upgrades, generate, sales, 2hrs, ceu"
2327512,Trading Risk Management Masterclass,True,53,4.07143,4.21731,4.21731,7,False,"trading, risk, management, masterclass"
2563674,"Open your marketplace, for freelancing and compete fiverr",True,973,2.35714,3.05967,3.05967,7,False,"open, marketplace, freelancing, compete, fiverr"
1639302,Small Business Digital Marketing (15 fast track modules),True,75,4.57143,4.35229,4.35229,7,False,"small, business, digital, marketing, 15, fast, track, modules"
3109524,Learning Python on Google Cloud,True,270,4.21429,4.35544,4.35544,7,False,"learning, python, google, cloud"
2282934,The Simplest Guide™to Project Management & PMP Certification,True,71,4.07143,3.93079,3.93079,7,False,"simplest, guide, project, management, pmp, certification"
2506160,Greenhouse cultivation traning course of  saffron,True,483,1.85714,1.68629,1.68629,7,False,"greenhouse, cultivation, traning, course, saffron"
2149516,Building Your Own Digital Music and Distribution Label,True,50,4.64286,4.63468,4.63468,7,False,"building, digital, music, distribution, label"
2553689,Mastering Business Requirements Elicitation Level 1,True,22,3.57143,3.67805,3.67805,7,False,"mastering, business, requirements, elicitation, level, 1"
2239378,Financial Analytics - Introduction,True,25,3.92857,4.04303,4.04303,7,False,"financial, analytics, introduction"
328100,The Business of Video and Photography,True,538,4.21429,3.84598,3.84598,7,False,"business, video, photography"
340888,Media Training: The Media Interview Protection Plan,True,689,3.64286,3.54581,3.54581,7,False,"media, training, media, interview, protection, plan"
362468,Crowdfunding from Idea to Launch,True,29,3.5,3.63776,3.63776,7,False,"crowdfunding, idea, launch"
734708,Master Persuasion and Influence with Jason Teteak,True,142,4.78571,4.64916,4.64916,7,False,"master, persuasion, influence, jason, teteak"
659316,Reader-Friendly Business Writing,True,45,4.21429,4.26538,4.26538,7,False,"reader, friendly, business, writing"
482622,"Leading Your ""Pop-up"" Team to New Heights",True,101,4.64286,4.69239,4.69239,7,False,"leading, pop, team, new, heights"
1171140,Become a Champion Communicator,True,10,5.0,5.0,5.0,7,False,"champion, communicator"
1458238,How to Find and Develop a Great Business Idea,True,38,3.71429,3.59311,3.59311,7,False,"find, develop, great, business, idea"
1852290,Doing Business in Japan: Cultural Context,True,1544,4.07143,3.96113,3.96113,7,False,"business, japan, cultural, context"
1899422,"Options, Futures and other Derivatives - Incl CFA Level 1",True,45,4.14286,4.06426,4.06426,7,False,"options, futures, derivatives, incl, cfa, level, 1"
1760650,Learn How To Transcribe,True,23,3.35714,3.31374,3.31374,7,False,"learn, transcribe"
1302712,Reading Financial Statements like a Pro,True,39,3.21429,3.33998,3.33998,7,False,"reading, financial, statements, like, pro"
1497012,How to write a book in a week,True,35,3.71429,3.53033,3.53033,7,False,"write, book, week"
1673102,Why Conflict Management Doesn't Work,True,31,4.21429,4.1629,4.1629,7,False,"conflict, management, work"
1546060,Weekly Manager Training on Leadership and Influence,True,397,4.07143,3.98725,3.98725,7,False,"weekly, manager, training, leadership, influence"
1307956,Effective Wage Payment for Corporations,True,25,4.14286,4.31014,4.31014,7,False,"effective, wage, payment, corporations"
1533414,MBA ASAP Understanding Financial Statements,True,47,3.35714,3.11129,3.11129,7,False,"mba, asap, understanding, financial, statements"
1704804,EFT Your Business for Success,True,2830,3.92857,4.44131,4.44131,7,False,"eft, business, success"
1150740,Get Paid to Review Amazon Items on Social Media,True,35,4.21429,4.09595,4.09595,7,False,"paid, review, amazon, items, social, media"
1716032,The Ultimate Guide to Investing for Millennials,True,23,4.14286,3.88479,3.88479,7,False,"ultimate, guide, investing, millennials"
68820,How to Write and Publish an eBook,True,90,3.64286,3.2393,3.2393,7,False,"write, publish, ebook"
335842,Government Contracts Coding,True,461,3.85714,3.67015,3.67015,7,False,"government, contracts, coding"
165122,Trade Recap I - A Real Look at Futures Options Markets,True,3353,3.42857,3.35529,3.35529,7,False,"trade, recap, real, look, futures, options, markets"
331778,Your Digital Makeover: Learn How To Win Clients & Followers,True,525,4.35714,4.1534,4.1534,7,False,"digital, makeover, learn, win, clients, followers"
515684,Start a Company Without A Technical Co-Founder,True,42,4.14286,3.86085,3.86085,7,False,"start, company, technical, co, founder"
1467734,The First Time Home Buyer's Crash Course,True,314,3.71429,3.90842,3.90842,7,False,"time, home, buyer, crash, course"
989956,Build A Restaurant Website,True,1290,3.71429,3.90003,3.90003,7,False,"build, restaurant, website"
560622,DIY Patent Search - How to Save on Patents,True,89,2.78571,2.62158,2.62158,7,False,"diy, patent, search, save, patents"
2618408,Leadership in the Digital Age,True,15,3.64286,3.62585,3.62585,7,False,"leadership, digital, age"
2701624,Whatsapp Business : For Better Business Growth & Management,True,785,4.28571,4.46337,4.46337,7,False,"whatsapp, business, better, business, growth, management"
2256410,Build a High Converting Shopify Dropshipping Store - 90 Mins,True,855,3.57143,3.87296,3.87296,7,False,"build, high, converting, shopify, dropshipping, store, 90, mins"
1344060,The Vendor Master for Accounts Payable Processing,True,23,4.35714,4.37294,4.37294,7,False,"vendor, master, accounts, payable, processing"
2058359,Rapid Foresight For Business Strategy and Innovation,True,20,3.78571,3.67998,3.67998,7,False,"rapid, foresight, business, strategy, innovation"
1919542,Mental Health Awareness (Workplace & Personal),True,17,4.64286,4.6259,4.6259,7,False,"mental, health, awareness, workplace, personal"
1318996,Identifying Lessons Learned,True,43,4.35714,4.31763,4.31763,7,False,"identifying, lessons, learned"
1532408,"Equality, diversity and inclusion",True,19,4.07143,3.94812,3.94812,7,False,"equality, diversity, inclusion"
2098360,"Secret Conversation Styles of Men, Women and Bosses",True,40,4.64286,4.68271,4.68271,7,False,"secret, conversation, styles, men, women, bosses"
3091248,Certificate Program on Corporate Social responsibility,True,39,3.92857,3.85694,3.85694,7,False,"certificate, program, corporate, social, responsibility"
2723562,Become Earned Value Management (EVM) Expert,True,28,4.42857,4.45846,4.45846,7,False,"earned, value, management, evm, expert"
2997318,"How to successfully write, publish, and sell your cookbook",True,27,4.71429,4.49899,4.49899,7,False,"successfully, write, publish, sell, cookbook"
2579492,Amazon Affiliate Marketing for Influencers,True,742,4.5,4.76292,4.76292,7,False,"amazon, affiliate, marketing, influencers"
2174368,"MASTERCLASS On Camera Confidence for COURSES, YOUTUBE & MORE",True,1455,4.57143,4.67059,4.67059,7,False,"masterclass, camera, confidence, courses, youtube"
3410796,Binary Trading Beginners Guide,True,41,4.42857,4.27141,4.27141,7,False,"binary, trading, beginners, guide"
23634,2020 Domain Name & Website Flipping Profits With A Twist,True,117,3.35714,2.98285,2.98285,7,False,"2020, domain, website, flipping, profits, twist"
426426,13 Easy Steps to Transform New Hire to Superstar,True,1074,4.42857,4.43715,4.43715,7,False,"13, easy, steps, transform, new, hire, superstar"
265178,Do it yourself trademarking,True,97,4.71429,4.69827,4.69827,7,False,trademarking
557208,Accounting - Basic Costing ,True,125,4.14286,4.14084,4.14084,7,False,"accounting, basic, costing"
817872,Microsoft Excel in 75 minutes – Part 4,True,775,4.28571,4.3708,4.3708,7,False,"microsoft, excel, 75, minutes, 4"
1101538,E-Commerce For The Artist,True,43,4.5,4.40614,4.40614,8,False,"e, commerce, artist"
581662,Stock Trading with this Strategy,True,58,3.5,3.44841,3.44841,7,False,"stock, trading, strategy"
944904,WordPress Content Management Backup,True,6927,4.14286,3.73763,3.73763,7,False,"wordpress, content, management, backup"
550880,Pandle Accounting Software,True,21,4.5,4.45311,4.45311,7,False,"pandle, accounting, software"
836248,Employee Engagement Certification4 Management Coaching,True,665,4.21429,4.25601,4.25601,7,False,"employee, engagement, certification4, management, coaching"
1503144,Neo Cryptocurrency for Beginners,True,53,3.57143,3.53838,3.53838,7,False,"neo, cryptocurrency, beginners"
1543744,Master 12 Common Network Marketing Objections Every Time,True,90,4.85714,4.81863,4.81863,7,False,"master, 12, common, network, marketing, objections, time"
1581148,"Technical analysis,Support resistance breakout with backtest",True,25,3.42857,2.91799,2.91799,7,False,"technical, analysis, support, resistance, breakout, backtest"
1192062,Foreign Exchange (FX) Market Overview,True,31,3.14286,3.15809,3.15809,7,False,"foreign, exchange, fx, market, overview"
340546,Online Reputation Management For Independent Hotels,True,61,4.21429,4.1646,4.1646,7,False,"online, reputation, management, independent, hotels"
1439848,Six Sigma Black Belt Certification - Practice Tests,True,67,2.78571,2.04316,2.04316,7,False,"sigma, black, belt, certification, practice, tests"
1396078,Sales Accelerator: Sales Program For Winners,True,1184,3.57143,3.94183,3.94183,7,False,"sales, accelerator, sales, program, winners"
741186,Writing a query letter that avoids pitfalls and gets results,True,1268,4.14286,3.84128,3.84128,7,False,"writing, query, letter, avoids, pitfalls, gets, results"
1791368,Shopify Dropshipping Masterclass,True,1011,4.35714,4.57906,4.57906,7,False,"shopify, dropshipping, masterclass"
2490236,Scrum Product Owner™ Exam Prep 2019 - Become Certified NOW,True,28,3.92857,3.8963,3.8963,7,False,"scrum, product, owner, exam, prep, 2019, certified"
1712094,How to Improve and Streamline Your YouTube Live Streams,True,1690,3.92857,3.65527,3.65527,7,False,"improve, streamline, youtube, live, streams"
1789502,Depreciation Calculation & Fixed Assets- Presentations Only,True,649,4.42857,4.38676,4.38676,7,False,"depreciation, calculation, fixed, presentations"
1363818,IT Trends Shaping the Future of Business,True,38,4.42857,4.44712,4.44712,7,False,"trends, shaping, future, business"
2603056,The Business of Style Masterclass,True,60,4.64286,4.60991,4.60991,7,False,"business, style, masterclass"
2811857,Revenue Superstar!,True,21,4.71429,4.69477,4.69477,7,False,"revenue, superstar"
3259070,Professional Scrum with Kanban Exam Prep Workshop | PSK I,True,26,4.71429,4.66287,4.66287,7,False,"professional, scrum, kanban, exam, prep, workshop, psk"
2525662,Freelancer to Entrepreneur Transition : The Ultimate Guide,True,1951,3.78571,3.72006,3.72006,7,False,"freelancer, entrepreneur, transition, ultimate, guide"
3052046,Alteryx: Get Designer Core Certified,True,47,4.28571,4.27672,4.27672,7,False,"alteryx, designer, core, certified"
3185184,Be the Boss in One Note from Scratch,True,603,4.28571,3.47221,3.47221,7,False,"boss, note, scratch"
2554303,Benefit Realisation Management - What is it & How to do it.,True,23,4.21429,4.35303,4.35303,7,False,"benefit, realisation, management"
3322840,Maximize Your Succes & Double Your Income,True,15,5.0,5.0,5.0,7,False,"maximize, succes, double, income"
3337566,EIQ-2 Teamwork Makes the Dream Work,True,2939,4.0,3.83056,3.83056,7,False,"teamwork, makes, dream, work"
3411196,Contemporary Strategic Management,True,21,4.28571,4.19211,4.19211,7,False,"contemporary, strategic, management"
350222,Revolutionize Your Hiring System in 3 Easy Steps,True,105,3.08333,3.69768,3.69768,6,False,"revolutionize, hiring, system, 3, easy, steps"
190684,Learn How To Grow Your Business (Startups & Small Biz),True,301,4.5,4.72224,4.72224,6,False,"learn, grow, business, startups, small, biz"
199982,How to be a High Performance Insurance Broker Part 4,True,82,4.0,3.75738,3.75738,6,False,"high, performance, insurance, broker, 4"
958280,Learn Java by solving 100 Coding Challenges,True,121,3.33333,3.19157,3.19157,6,False,"learn, java, solving, 100, coding, challenges"
928154,Fashion Brand Launch: Logistics and Insurance,True,581,4.83333,4.80599,4.80599,6,False,"fashion, brand, launch, logistics, insurance"
605880,"Teach on Udemy: Get Traffic to Your Site, Course - Unofficial",True,670,4.25,4.67599,4.67599,6,False,"teach, udemy, traffic, site, course, unofficial"
1617412,How to Use Information Tables in Tech & Business Writing,True,1290,4.41667,4.4495,4.4495,6,False,"use, information, tables, tech, business, writing"
1464828,Marketing on a zero Budget with Audiobook (English),True,1016,4.41667,4.16208,4.16208,6,False,"marketing, zero, budget, audiobook, english"
1633596,Data Protection: Know your right and Avoid Breach,True,17,4.16667,4.18474,4.18474,6,False,"data, protection, know, right, avoid, breach"
